State,Constituency,Work Category,Work ID A,Description A,MP A,Work ID B,Description B,MP B,Similarity,Match Strength
Himachal Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP078/2025-2026/220892,Purchase of books for public library for different Government Schools located at District Mandi Through Dy Director Higher Education Mandi District Mandi Himachal Pradesh Executing Agency Dy Director Higher Education Mandi,Dr. Sikander Kumar (2022-28),WS/MP078/2026-2027/269519,Purchase of Books for public library in different government schools located at District Solan through Dy Director Higher Education Solan District Solan Himachal Pradesh Executing Agency Dy Director Higher Education Solan,Dr. Sikander Kumar (2022-28),92.1,High
Himachal Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP078/2025-2026/220893,Purchase of Books for public library in different government schools located at District Mandi through Dy Director Elementary Education Mandi District Mandi Himachal Pradesh Executing Agency Dy Director Elementary Education Mandi,Dr. Sikander Kumar (2022-28),WS/MP078/2025-2026/267750,Purchase of Books for public library in different government schools located at District Una through Dy Director Elementary Education Una District Una Himachal Pradesh Executing Agency Dy Director Elementary Education Una,Dr. Sikander Kumar (2022-28),92.8,High
Himachal Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP18304/2025-2026/254198,Construction of Public Utility Community Hall Near District Court Complex for District Court Advocates welfare and Charitable fund Society Bilaspur phase-I,Shri Harsh Mahajan (2024-30),WS/MP18304/2025-2026/254199,Construction of Public Utility Community Hall Near District Court Complex for District Court Advocates welfare and Charitable fund Society Bilaspur phase-II,Shri Harsh Mahajan (2024-30),97.3,Very High
Himachal Pradesh,Sitting Rajya Sabha,Normal/Others,WS/MP078/2025-2026/254487,Construction of Link Road Ambulance road Phase II with protection wall from the house of late Sh Karam Chand towards Pulli at Village Loharda SC Basti Gram Panchayat Dabryana Development Block Bijri Executing Agency AE Zila Parishad Hamirpur,Dr. Sikander Kumar (2022-28),WS/MP078/2025-2026/254489,Construction of Link Road Ambulance road Phase III with Protection wall from the house of late Sh Karam Chand towards Pulli at Village Loharda SC Basti Gram Panchayat Dabryana Development Block Bijri Executing Agency AE Zila Parishad Hamirpur,Dr. Sikander Kumar (2022-28),97.4,Very High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15247,"Completion of Addl Class Room- 1 of Seshadev Basanti High School, GP-Bhubaneswarpur, Block-Jajpur, Dist-Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15248,"Completion of Addl Class Room- 2 of Seshadev Basanti High School, GP-Bhubaneswarpur, Block-Jajpur, Dist-Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.5,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15731,"Completion of Addl Class Room -1 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15732,"Completion of Addl Class Room -2 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15731,"Completion of Addl Class Room -1 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15733,"Completion of Addl Class Room -3 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15731,"Completion of Addl Class Room -1 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15734,"Completion of Addl Class Room -4 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15732,"Completion of Addl Class Room -2 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15733,"Completion of Addl Class Room -3 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15732,"Completion of Addl Class Room -2 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15734,"Completion of Addl Class Room -4 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15733,"Completion of Addl Class Room -3 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15734,"Completion of Addl Class Room -4 at Grama Mangal, Samiti High School, Rudhia, Malandapur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),99.4,Extremely High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/15735,"Completion of additional room at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/15739,"Construction of additional room -1 at Hanuman Jew High School, Sahaspur GP, Jajpur, Odisha",Smt. Sulata Deo (2022-28),92.1,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69154,"Construction of Dance Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69148,"Construction of Yoga Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),95.9,Very High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69148,"Construction of Yoga Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),94.7,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69149,"Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69148,"Construction of Yoga Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.0,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69149,"Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69155,"Construction of Training Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.6,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69149,"Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69150,"Construction of Treatment Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.4,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69149,"Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),94.9,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69155,"Construction of Training Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69150,"Construction of Treatment Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.8,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69150,"Construction of Treatment Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),94.7,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69151,"Construction of Locker Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69150,"Construction of Treatment Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.0,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69151,"Construction of Locker Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),95.3,Very High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69151,"Construction of Locker Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69155,"Construction of Training Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.2,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69153,"Construction of Restrooms for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.4,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69154,"Construction of Dance Studio Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),92.0,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/69156,"Construction of Music Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/69155,"Construction of Training Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur",Smt. Sulata Deo (2022-28),94.9,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2023-2024/99273,"supply, Installation and required electrification of medical equipment for labour rooms at the rural medical centre under MPLADS, a health-related project for mother and newborn baby care, Block Rasulpur, Place BRAHMABARADA, Health Unit Name -PHC, BRAHMABARADA",Smt. Sulata Deo (2022-28),WS/MP138/2023-2024/99274,"supply, Installation and required electrification of medical equipment for labour rooms at the rural medical centre under MPLADS, a health-related project for mother and newborn baby care, Block Rasulpur, Place HARIPURHAT Health Unit Name -PHC, HARIPURHAT",Smt. Sulata Deo (2022-28),93.5,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2025-2026/172969,"Installation And Electrification of Medical Equipment for Labour Room under Korei Block Jajpur District, Place Panikoili PHC (New).",Smt. Sulata Deo (2022-28),WS/MP138/2025-2026/172970,"Installation And Electrification of Medical Equipment for Labour Room under Korei Block Jajpur District, Place Sankhachilla PHC (New).",Smt. Sulata Deo (2022-28),92.1,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2025-2026/210949,Installation of Semi High Mast Light at Bhoi Sahi Chhaka Village Raghunathpur Ward No 1 GP Ukundara Block Biridi Distt Jagatsinghpur,Smt. Sulata Deo (2022-28),WS/MP138/2025-2026/210947,Installation of Semi High Mast Light at Harijan Sahi Chhaka Village Raghunathpur Ward No 3 GP Ukundara Block Biridi Distt Jagatsinghpur,Smt. Sulata Deo (2022-28),93.5,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP138/2025-2026/210949,Installation of Semi High Mast Light at Bhoi Sahi Chhaka Village Raghunathpur Ward No 1 GP Ukundara Block Biridi Distt Jagatsinghpur,Smt. Sulata Deo (2022-28),WS/MP138/2025-2026/210948,Installation of Semi High Mast Light at Bhoi Sahi Chhaka Village Ukundara Ward No 15 GP Ukundara Block Biridi Distt Jagatsinghpur,Smt. Sulata Deo (2022-28),92.6,High
Odisha,Sitting Rajya Sabha,Normal/Others,WS/MP18283/2025-2026/234293,Installation of Semi High Mast light at Dadapur Laxmi Narayan Mandir Chaka.,Shri Subhasish Khuntia (2024-30),WS/MP18283/2025-2026/234277,Installation of Semi High Mast light at Laxmi Narayan Mandir Chaka.,Shri Subhasish Khuntia (2024-30),92.1,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38002,"Construction of room in Basava Residential School, Huskuru Village, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38072,"Construction work of Room-2, Basava Residential High School, Huskuru village, Bangalore North Taluk, Bangalore Urban",Shri Jaggesh (2022-28),92.7,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38083,"CC Road Works, Ward No.6, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Banglaore Urban",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38085,"CC Road works, Ward No.6, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Banglore Urban",Shri Jaggesh (2022-28),93.5,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38106,"CC Road work, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38103,"CC Road works, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban",Shri Jaggesh (2022-28),95.6,Very High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38398,"C.C Road development work, Machohali Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38396,"C.C Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),95.7,Very High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38396,"C.C Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38416,"Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),98.9,Extremely High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38466,"C.C Road development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38396,"C.C Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),93.9,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38398,"C.C Road development work, Machohali Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38416,"Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),94.6,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38414,"C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Banalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38415,"C.C.Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),95.7,Very High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38466,"C.C Road development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38416,"Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),92.7,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2025-2026/38658,12/12.5 meter high mast light installation.,Shri Jaggesh (2022-28),WS/MP084/2025-2026/38659,12/12.5 meter high mast light installation work.,Shri Jaggesh (2022-28),96.6,Very High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38757,"Road development work, Ramohalli, Ramohalli Grama Panchayat, Kengeri Hobli, Bangalore South Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38758,"Road development work, Ramohalli Village, Ramohalli Grama Panchayat, Kengeri Hobli, Bangalore South Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),94.2,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/38760,"Link road development work, Ramohalli Village, Ramohalli Grama Panchayat, Bangalore South Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/38759,"Road development work, Ramohalli Village, Ramohalli Grama Panchayat, Bangalore South Taluk, Bangalore Urban.",Shri Jaggesh (2022-28),94.6,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2023-2024/50291,"Concrete road and drainage construction work, Aditya Nagar, Machohalli Gram Panchayat, Bangalore North Taluk, Bangalore Urban District.",Shri Jaggesh (2022-28),WS/MP084/2023-2024/50293,"Concrete Road Construction work, Aditya Nagar, Machohalli Gram Panchayat, Bangalore North Taluk, Bangalore Urban District.",Shri Jaggesh (2022-28),93.8,High
Karnataka,Sitting Rajya Sabha,Normal/Others,WS/MP084/2024-2025/133707,"Road Development work at Gangondanahalli village, Madanayakanahalli city Municipal council, Yelahanka Assembly, Bangalore North Taluk, Bengaluru Urban District.",Shri Jaggesh (2022-28),WS/MP084/2024-2025/133708,"Road Development work at K.G.Lakkenahalli village, Madanayakanahalli city Municipal council, Yelahanka Assembly, Bangalore North Taluk, Bengaluru Urban District.",Shri Jaggesh (2022-28),92.5,High
